author_id,conversation_id,created_at,entities,id,lang,possibly_sensitive,public_metrics,text,withheld,uuid
377980441,1.51E+18,2022-04-01 01:24:15+00:00,"{'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 279, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 256, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/eMwrIumVTN'}]}",1.51E+18,und,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}","پیغام به جاسوسان آمریکایی که داخل روسیه و اوکراین قایم شده اند:
فورا خارج شوید 
(یکی لو داده)
🤓😂 message to deep intelligence agents: ""Exit immediately!!""

US tells Americans in Russia and Ukraine to leave immediately — RT Russia &amp; Former Soviet Union https://t.co/eMwrIumVTN",,7acb769a-d484-424c-a067-abcecd714504
2906641981,1.51E+18,2022-04-01 00:59:41+00:00,"{'annotations': [{'end': 3, 'normalized_text': 'アメリカ', 'probability': 0.9775, 'start': 0, 'type': 'Place'}, {'end': 8, 'normalized_text': 'ロシア', 'probability': 0.9815, 'start': 6, 'type': 'Place'}, {'end': 14, 'normalized_text': 'ウクライナ', 'probability': 0.9806, 'start': 10, 'type': 'Place'}, {'end': 43, 'normalized_text': 'ロシア', 'probability': 0.9706, 'start': 41, 'type': 'Place'}, {'end': 49, 'normalized_text': 'ウクライナ', 'probability': 0.9656, 'start': 45, 'type': 'Place'}, {'end': 68, 'normalized_text': '米国市民権', 'probability': 0.4032, 'start': 64, 'type': 'Organization'}, {'end': 75, 'normalized_text': 'ロシア', 'probability': 0.9367000000000001, 'start': 73, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 149, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 126, 'status': 200, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/4zZuP11maC'}, {'display_url': 'pic.twitter.com/AIGjK9hspK', 'end': 173, 'expanded_url': 'https://twitter.com/amatsuda7/status/1509696973104119812/photo/1', 'media_key': '3_1509696910483165184', 'start': 150, 'url': 'https://t.co/AIGjK9hspK'}]}",1.51E+18,ja,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}","アメリカは、ロシアとウクライナのアメリカ人に、直ちに撤退するよう指示する。

現在ロシアとウクライナにいるすべてのアメリカ人は、米国市民権のためにロシアの治安当局者によって選別される可能性があるため、すぐに立ち去るべきだ、と国務省は木曜日に述べた。

https://t.co/4zZuP11maC https://t.co/AIGjK9hspK",,7acb769a-d484-424c-a067-abcecd714504
4499638813,1.51E+18,2022-04-01 00:40:52+00:00,"{'annotations': [{'end': 1, 'normalized_text': '米国', 'probability': 0.8592000000000001, 'start': 0, 'type': 'Place'}, {'end': 9, 'normalized_text': 'ロシア', 'probability': 0.922, 'start': 7, 'type': 'Place'}, {'end': 15, 'normalized_text': 'ウクライナ', 'probability': 0.8205, 'start': 11, 'type': 'Place'}, {'end': 53, 'normalized_text': 'ロシア', 'probability': 0.9134, 'start': 51, 'type': 'Place'}, {'end': 93, 'normalized_text': 'アメリカ', 'probability': 0.8621000000000001, 'start': 90, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'status': 200, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/eDQyc7XBzy'}]}",1.51E+18,ja,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","米国　「全てのロシア・ウクライナ在住米国人は直ちに退避せよ」１年間の「旅行禁止」より3/31に変更

ロシアが侵攻・攻撃する可能性があるから、だそう。
何故昨日までやらなかった？
アメリカ、何かやるつもりだな？

https://t.co/eDQyc7XBzy",,7acb769a-d484-424c-a067-abcecd714504
189090002,1.51E+18,2022-03-31 23:27:26+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9504, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.7714000000000001, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9991000000000001, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9958, 'start': 33, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 85, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 62, 'status': 200, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/0Ye5hnGoAV'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately https://t.co/0Ye5hnGoAV,,7acb769a-d484-424c-a067-abcecd714504
1.46E+18,1.51E+18,2022-03-31 23:26:04+00:00,"{'annotations': [{'end': 5, 'normalized_text': 'US', 'probability': 0.9419000000000001, 'start': 4, 'type': 'Place'}, {'end': 50, 'normalized_text': 'US', 'probability': 0.9779, 'start': 49, 'type': 'Place'}, {'end': 82, 'normalized_text': 'Russia', 'probability': 0.9934000000000001, 'start': 77, 'type': 'Place'}, {'end': 106, 'normalized_text': 'Russians', 'probability': 0.5401, 'start': 99, 'type': 'Person'}, {'end': 124, 'normalized_text': 'US', 'probability': 0.8035, 'start': 123, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 196, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 173, 'status': 200, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/TMMIIhvZBg'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}","The US projecting. If a Russian was found in the US with drugs, do you think Russia would tell all Russians to leave? they US leadership is so fucking ridiculous right now. https://t.co/TMMIIhvZBg",,7acb769a-d484-424c-a067-abcecd714504
8.80E+17,1.51E+18,2022-03-31 23:03:25+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9565, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.663, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9996, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9984000000000001, 'start': 33, 'type': 'Place'}, {'end': 72, 'normalized_text': 'Russia', 'probability': 0.972, 'start': 67, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 123, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 100, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/9cwultg0SG'}]}",1.51E+18,en,TRUE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately — RT Russia &amp; Former Soviet Union https://t.co/9cwultg0SG # Dumb ! Let her go! Canabis ?Really ?,,7acb769a-d484-424c-a067-abcecd714504
200838452,1.51E+18,2022-03-31 22:38:48+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9521000000000001, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.6925, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9993000000000001, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9976, 'start': 33, 'type': 'Place'}, {'end': 72, 'normalized_text': 'Russia', 'probability': 0.9779, 'start': 67, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 123, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 100, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/ctnW9PXC0H'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately — RT Russia &amp; Former Soviet Union https://t.co/ctnW9PXC0H,,7acb769a-d484-424c-a067-abcecd714504
1.49E+18,1.51E+18,2022-03-31 21:51:03+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9504, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.7714000000000001, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9991000000000001, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9958, 'start': 33, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 85, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 62, 'status': 200, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/fcC4PFpPwM'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately https://t.co/fcC4PFpPwM,,7acb769a-d484-424c-a067-abcecd714504
1.48E+18,1.51E+18,2022-03-31 21:42:33+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9521000000000001, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.6925, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9993000000000001, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9976, 'start': 33, 'type': 'Place'}, {'end': 72, 'normalized_text': 'Russia', 'probability': 0.9779, 'start': 67, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 123, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 100, 'status': 200, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/jQ6JbMjOt2'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately — RT Russia &amp; Former Soviet Union https://t.co/jQ6JbMjOt2,,7acb769a-d484-424c-a067-abcecd714504
1.25E+18,1.51E+18,2022-03-31 21:28:46+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9521000000000001, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.6925, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9993000000000001, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9976, 'start': 33, 'type': 'Place'}, {'end': 72, 'normalized_text': 'Russia', 'probability': 0.9779, 'start': 67, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 123, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 100, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/fwH3nx8f7f'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately — RT Russia &amp; Former Soviet Union https://t.co/fwH3nx8f7f,,7acb769a-d484-424c-a067-abcecd714504
25924647,1.51E+18,2022-03-31 21:26:33+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9480000000000001, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.7287, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9989, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9951000000000001, 'start': 33, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 85, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 62, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/9FwxxD21vw'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately https://t.co/9FwxxD21vw #,,7acb769a-d484-424c-a067-abcecd714504
2820027419,1.51E+18,2022-03-31 20:52:55+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9521000000000001, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.6925, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9993000000000001, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9976, 'start': 33, 'type': 'Place'}, {'end': 72, 'normalized_text': 'Russia', 'probability': 0.9779, 'start': 67, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 123, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 100, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/k9AwcL0faG'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately — RT Russia &amp; Former Soviet Union https://t.co/k9AwcL0faG,,7acb769a-d484-424c-a067-abcecd714504
186203175,1.51E+18,2022-03-31 20:49:44+00:00,"{'annotations': [{'end': 1, 'normalized_text': 'US', 'probability': 0.9504, 'start': 0, 'type': 'Place'}, {'end': 17, 'normalized_text': 'Americans', 'probability': 0.7714000000000001, 'start': 9, 'type': 'Person'}, {'end': 27, 'normalized_text': 'Russia', 'probability': 0.9991000000000001, 'start': 22, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Ukraine', 'probability': 0.9958, 'start': 33, 'type': 'Place'}], 'urls': [{'description': 'The State Department urged US citizens in both Russia and Ukraine to depart immediately, saying Moscow may be targeting them for detention', 'display_url': 'rt.com/russia/553074-…', 'end': 85, 'expanded_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509634114084876301/eOH2Fz-V?format=jpg&name=150x150', 'width': 150}], 'start': 62, 'title': 'US tells Americans in Russia and Ukraine to leave immediately — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553074-state-department-americans-leave-immediately/', 'url': 'https://t.co/h7PBIdDf7S'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",US tells Americans in Russia and Ukraine to leave immediately https://t.co/h7PBIdDf7S,,7acb769a-d484-424c-a067-abcecd714504
3016741856,1.51E+18,2022-04-04 14:10:16+00:00,"{'urls': [{'description': ""Although the US and its allies imposed sanctions on Russia in response to the military operation in Ukraine, India's government has refused to give in to pressure and join sanctions against Moscow. Instead, Delhi has called for a peaceful..."", 'display_url': 'sputniknews.com/20220331/hindu…', 'end': 23, 'expanded_url': 'https://sputniknews.com/20220331/hindu-group-marches-to-support-russian-military-op-slams-zelensky-as-ukraines-no1-enemy---video-1094367263.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1509597673216610324/wLPGFz-P?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509597673216610324/wLPGFz-P?format=jpg&name=150x150', 'width': 150}], 'start': 0, 'status': 200, 'title': ""Hindu Group Marches to Support Russian Military Op, Slams Zelensky as Ukraine's No1 Enemy - Video"", 'unwound_url': 'https://sputniknews.com/20220331/hindu-group-marches-to-support-russian-military-op-slams-zelensky-as-ukraines-no1-enemy---video-1094367263.html', 'url': 'https://t.co/jhUL07PKJG'}]}",1.51E+18,zxx,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",https://t.co/jhUL07PKJG,,1f7fa013-856d-4f1e-9288-a65a57b30fa2
60444865,1.51E+18,2022-04-01 12:40:40+00:00,"{'annotations': [{'end': 76, 'normalized_text': 'Ukraine', 'probability': 0.9632000000000001, 'start': 70, 'type': 'Place'}], 'urls': [{'description': ""Although the US and its allies imposed sanctions on Russia in response to the military operation in Ukraine, India's government has refused to give in to pressure and join sanctions against Moscow. Instead, Delhi has called for a peaceful..."", 'display_url': 'sputniknews.com/20220331/hindu…', 'end': 121, 'expanded_url': 'https://sputniknews.com/20220331/hindu-group-marches-to-support-russian-military-op-slams-zelensky-as-ukraines-no1-enemy---video-1094367263.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1509597673216610324/wLPGFz-P?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509597673216610324/wLPGFz-P?format=jpg&name=150x150', 'width': 150}], 'start': 98, 'status': 200, 'title': ""Hindu Group Marches to Support Russian Military Op, Slams Zelensky as Ukraine's No1 Enemy - Video"", 'unwound_url': 'https://sputniknews.com/20220331/hindu-group-marches-to-support-russian-military-op-slams-zelensky-as-ukraines-no1-enemy---video-1094367263.html', 'url': 'https://t.co/kNMqH0sJmG'}, {'display_url': 'pic.twitter.com/EqoOEB1BP2', 'end': 145, 'expanded_url': 'https://twitter.com/KittyOwner_Club/status/1509873377955450893/photo/1', 'media_key': '3_1509873363346673665', 'start': 122, 'url': 'https://t.co/EqoOEB1BP2'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","Hindu Group Marches to Support Russian Military Op, Slams Zelensky as Ukraine's No1 Enemy - Video https://t.co/kNMqH0sJmG https://t.co/EqoOEB1BP2",,1f7fa013-856d-4f1e-9288-a65a57b30fa2
1.49E+18,1.51E+18,2022-03-31 21:53:16+00:00,"{'annotations': [{'end': 76, 'normalized_text': 'Ukraine', 'probability': 0.9629000000000001, 'start': 70, 'type': 'Place'}], 'urls': [{'description': ""Although the US and its allies imposed sanctions on Russia in response to the military operation in Ukraine, India's government has refused to give in to pressure and join sanctions against Moscow. Instead, Delhi has called for a peaceful..."", 'display_url': 'sputniknews.com/20220331/hindu…', 'end': 130, 'expanded_url': 'https://sputniknews.com/20220331/hindu-group-marches-to-support-russian-military-op-slams-zelensky-as-ukraines-no1-enemy---video-1094367263.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1509597673216610324/wLPGFz-P?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509597673216610324/wLPGFz-P?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'status': 200, 'title': ""Hindu Group Marches to Support Russian Military Op, Slams Zelensky as Ukraine's No1 Enemy - Video"", 'unwound_url': 'https://sputniknews.com/20220331/hindu-group-marches-to-support-russian-military-op-slams-zelensky-as-ukraines-no1-enemy---video-1094367263.html', 'url': 'https://t.co/MpYzZd0Ml5'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","Hindu Group Marches to Support Russian Military Op, Slams Zelensky as Ukraine's No1 Enemy - Video.  ❤️🇮🇳🇷🇺 https://t.co/MpYzZd0Ml5",,1f7fa013-856d-4f1e-9288-a65a57b30fa2
34262462,1.51E+18,2022-03-31 18:25:03+00:00,"{'hashtags': [{'end': 78, 'start': 70, 'tag': 'Ukraine'}], 'urls': [{'description': ""Although the US and its allies imposed sanctions on Russia in response to the military operation in Ukraine, India's government has refused to give in to pressure and join sanctions against Moscow. Instead, Delhi has called for a peaceful..."", 'display_url': 'dlvr.it/SMkb2N', 'end': 122, 'expanded_url': 'http://dlvr.it/SMkb2N', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1509597673216610324/wLPGFz-P?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509597673216610324/wLPGFz-P?format=jpg&name=150x150', 'width': 150}], 'start': 99, 'status': 200, 'title': ""Hindu Group Marches to Support Russian Military Op, Slams Zelensky as Ukraine's No1 Enemy - Video"", 'unwound_url': 'https://sputniknews.com/20220331/hindu-group-marches-to-support-russian-military-op-slams-zelensky-as-ukraines-no1-enemy---video-1094367263.html?utm_source=dlvr.it&utm_medium=twitter', 'url': 'https://t.co/s36WrqeSjO'}]}",1.51E+18,en,FALSE,"{'like_count': 53, 'quote_count': 4, 'reply_count': 12, 'retweet_count': 13}","Hindu Group Marches to Support Russian Military Op, Slams Zelensky as #Ukraine's No1 Enemy - Video https://t.co/s36WrqeSjO","{'copyright': False, 'country_codes': ['AT', 'BE', 'BG', 'CY', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LU', 'LV', 'MT', 'NL', 'PL', 'PT', 'RO', 'SE', 'SI', 'SK']}",1f7fa013-856d-4f1e-9288-a65a57b30fa2
